,date,team_id,CURRENT_SCORE_FEATURE,LAST_WIN_FEATURE,MINOR_PERIOD_FEATURE,MIN_TEAM_FEATURE,ONE_MAYOR_FEATURE,PRE_RANK_FEATURE,PRE_VS_FEATURE,RANK_STATUS_FEATURE,TWO_MAYOR_FEATURE
387,20050112,14552,7.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 1}",2.0,"{'pre': 0, 'weight_score': -16, 'toteam': 14559, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14559, 'area': 2}","{'weight_score': 3, 'toteam': 14559, 'weight_num': 0}",2.0
388,20050112,14554,9.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -5, 'toteam': 14555, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14555, 'area': 2}","{'weight_score': -4, 'toteam': 14555, 'weight_num': 0}",1.0
389,20050112,14555,7.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 5, 'toteam': 14554, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14554, 'area': 1}","{'weight_score': 4, 'toteam': 14554, 'weight_num': 0}",1.0
390,20050112,14556,7.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 7, 'toteam': 14584, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14584, 'area': 2}","{'weight_score': -9, 'toteam': 14584, 'weight_num': 0}",1.0
391,20050112,14557,7.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -1, 'toteam': 14640, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14640, 'area': 1}","{'weight_score': -1, 'toteam': 14640, 'weight_num': 0}",1.0
392,20050112,14559,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 16, 'toteam': 14552, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14552, 'area': 1}","{'weight_score': -3, 'toteam': 14552, 'weight_num': 0}",1.0
393,20050112,14561,6.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 6, 'toteam': 14566, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14566, 'area': 2}","{'weight_score': 4, 'toteam': 14566, 'weight_num': 0}",1.0
394,20050112,14564,11.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -5, 'toteam': 14551, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14551, 'area': 2}","{'weight_score': 0, 'toteam': 14551, 'weight_num': 0}",2.0
395,20050112,14566,5.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': -6, 'toteam': 14561, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14561, 'area': 1}","{'weight_score': -4, 'toteam': 14561, 'weight_num': 0}",1.0
396,20050112,14573,5.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -2, 'toteam': 14547, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14547, 'area': 1}","{'weight_score': -6, 'toteam': 14547, 'weight_num': 0}",2.0
397,20050112,14584,5.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -7, 'toteam': 14556, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14556, 'area': 1}","{'weight_score': 9, 'toteam': 14556, 'weight_num': 0}",1.0
398,20050112,14629,4.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 17, 'toteam': 14546, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14546, 'area': 1}","{'weight_score': -8, 'toteam': 14546, 'weight_num': 0}",1.0
399,20050112,14640,6.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 1, 'toteam': 14557, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14557, 'area': 2}","{'weight_score': 1, 'toteam': 14557, 'weight_num': 0}",1.0
400,20050115,14374,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -14, 'toteam': 14559, 'weight_num': 0}","{'pre': 0, 'weight_goal': 3, 'toteam': 14559, 'area': 1}","{'weight_score': 7, 'toteam': 14559, 'weight_num': 0}",1.0
401,20050115,14517,4.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 1, 'toteam': 14552, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14552, 'area': 2}","{'weight_score': -10, 'toteam': 14552, 'weight_num': 0}",1.0
402,20050115,14546,9.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -11, 'toteam': 14557, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14557, 'area': 1}","{'weight_score': 1, 'toteam': 14557, 'weight_num': 0}",1.0
403,20050115,14547,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -4, 'toteam': 14551, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14551, 'area': 1}","{'weight_score': 3, 'toteam': 14551, 'weight_num': 0}",2.0
404,20050115,14551,8.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 4, 'toteam': 14547, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14547, 'area': 2}","{'weight_score': -3, 'toteam': 14547, 'weight_num': 0}",2.0
405,20050115,14552,7.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': -1, 'toteam': 14517, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14517, 'area': 1}","{'weight_score': 10, 'toteam': 14517, 'weight_num': 0}",1.0
406,20050115,14554,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -2, 'toteam': 14573, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14573, 'area': 1}","{'weight_score': 8, 'toteam': 14573, 'weight_num': 0}",1.0
407,20050115,14555,6.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -3, 'toteam': 14640, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14640, 'area': 2}","{'weight_score': 6, 'toteam': 14640, 'weight_num': 0}",1.0
408,20050115,14556,7.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 3, 'toteam': 14566, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14566, 'area': 1}","{'weight_score': -4, 'toteam': 14566, 'weight_num': 0}",1.0
409,20050115,14557,4.0,"{'win': 0, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 11, 'toteam': 14546, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14546, 'area': 2}","{'weight_score': -1, 'toteam': 14546, 'weight_num': 0}",1.0
410,20050115,14559,11.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 14, 'toteam': 14374, 'weight_num': 0}","{'pre': 0, 'weight_goal': -3, 'toteam': 14374, 'area': 2}","{'weight_score': -7, 'toteam': 14374, 'weight_num': 0}",2.0
411,20050115,14561,7.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -4, 'toteam': 14629, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14629, 'area': 1}","{'weight_score': 13, 'toteam': 14629, 'weight_num': 0}",1.0
412,20050115,14566,4.0,"{'win': 0, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': -3, 'toteam': 14556, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14556, 'area': 2}","{'weight_score': 4, 'toteam': 14556, 'weight_num': 0}",1.0
413,20050115,14573,5.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 2, 'toteam': 14554, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14554, 'area': 2}","{'weight_score': -8, 'toteam': 14554, 'weight_num': 0}",2.0
414,20050115,14629,7.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 4, 'toteam': 14561, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14561, 'area': 2}","{'weight_score': -13, 'toteam': 14561, 'weight_num': 0}",1.0
415,20050115,14640,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 3, 'toteam': 14555, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14555, 'area': 1}","{'weight_score': -6, 'toteam': 14555, 'weight_num': 0}",1.0
416,20050116,14550,9.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 2, 'toteam': 14564, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14564, 'area': 2}","{'weight_score': 10, 'toteam': 14564, 'weight_num': 0}",1.0
417,20050116,14564,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -2, 'toteam': 14550, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14550, 'area': 1}","{'weight_score': -10, 'toteam': 14550, 'weight_num': 0}",1.0
418,20050118,14437,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 10, 'toteam': 14584, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14584, 'area': 1}","{'weight_score': 0, 'toteam': 14584, 'weight_num': 0}",1.0
419,20050118,14584,4.0,"{'win': 0, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -10, 'toteam': 14437, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14437, 'area': 2}","{'weight_score': 0, 'toteam': 14437, 'weight_num': 0}",1.0
420,20050122,14374,9.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 1, 'toteam': 14517, 'weight_num': 0}","{'pre': 0, 'weight_goal': -3, 'toteam': 14517, 'area': 2}","{'weight_score': 13, 'toteam': 14517, 'weight_num': 0}",1.0
421,20050122,14517,5.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -1, 'toteam': 14374, 'weight_num': 0}","{'pre': 0, 'weight_goal': 3, 'toteam': 14374, 'area': 1}","{'weight_score': -13, 'toteam': 14374, 'weight_num': 0}",1.0
422,20050122,14546,9.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -12, 'toteam': 14640, 'weight_num': 0}","{'pre': 0, 'weight_goal': 3, 'toteam': 14640, 'area': 1}","{'weight_score': 3, 'toteam': 14640, 'weight_num': 0}",1.0
423,20050122,14551,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 8, 'toteam': 14554, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14554, 'area': 1}","{'weight_score': -3, 'toteam': 14554, 'weight_num': 0}",1.0
424,20050122,14552,7.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': 8, 'toteam': 14584, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14584, 'area': 2}","{'weight_score': 4, 'toteam': 14584, 'weight_num': 0}",1.0
425,20050122,14554,7.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -8, 'toteam': 14551, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14551, 'area': 2}","{'weight_score': 3, 'toteam': 14551, 'weight_num': 0}",1.0
426,20050122,14555,6.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 3, 'toteam': 14573, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14573, 'area': 2}","{'weight_score': 11, 'toteam': 14573, 'weight_num': 0}",1.0
427,20050122,14556,7.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -7, 'toteam': 14629, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14629, 'area': 2}","{'weight_score': 2, 'toteam': 14629, 'weight_num': 0}",1.0
428,20050122,14557,4.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -2, 'toteam': 14561, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14561, 'area': 1}","{'weight_score': -3, 'toteam': 14561, 'weight_num': 0}",1.0
429,20050122,14559,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 20, 'toteam': 14564, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14564, 'area': 1}","{'weight_score': -1, 'toteam': 14564, 'weight_num': 0}",1.0
430,20050122,14561,7.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 2, 'toteam': 14557, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14557, 'area': 2}","{'weight_score': 3, 'toteam': 14557, 'weight_num': 0}",1.0
431,20050122,14564,11.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -20, 'toteam': 14559, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14559, 'area': 2}","{'weight_score': 1, 'toteam': 14559, 'weight_num': 0}",1.0
432,20050122,14573,5.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -3, 'toteam': 14555, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14555, 'area': 1}","{'weight_score': -11, 'toteam': 14555, 'weight_num': 0}",2.0
433,20050122,14584,4.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -8, 'toteam': 14552, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14552, 'area': 1}","{'weight_score': -4, 'toteam': 14552, 'weight_num': 0}",1.0
434,20050122,14629,7.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 7, 'toteam': 14556, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14556, 'area': 1}","{'weight_score': -2, 'toteam': 14556, 'weight_num': 0}",1.0
435,20050122,14640,3.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 12, 'toteam': 14546, 'weight_num': 0}","{'pre': 0, 'weight_goal': -3, 'toteam': 14546, 'area': 2}","{'weight_score': -3, 'toteam': 14546, 'weight_num': 0}",1.0
436,20050123,14547,9.0,"{'win': 1, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -1, 'toteam': 14550, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14550, 'area': 2}","{'weight_score': -8, 'toteam': 14550, 'weight_num': 0}",1.0
437,20050123,14550,7.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 1, 'toteam': 14547, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14547, 'area': 1}","{'weight_score': 8, 'toteam': 14547, 'weight_num': 0}",1.0
438,20050125,14551,5.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 3, 'toteam': 14555, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14555, 'area': 2}","{'weight_score': -8, 'toteam': 14555, 'weight_num': 0}",1.0
439,20050125,14555,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -3, 'toteam': 14551, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14551, 'area': 1}","{'weight_score': 8, 'toteam': 14551, 'weight_num': 0}",2.0
440,20050126,14374,7.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 10, 'toteam': 14584, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14584, 'area': 1}","{'weight_score': 7, 'toteam': 14584, 'weight_num': 0}",1.0
441,20050126,14437,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -4, 'toteam': 14629, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14629, 'area': 1}","{'weight_score': 7, 'toteam': 14629, 'weight_num': -1}",1.0
442,20050126,14517,5.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 5, 'toteam': 14564, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14564, 'area': 2}","{'weight_score': -12, 'toteam': 14564, 'weight_num': 0}",1.0
443,20050126,14546,6.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -13, 'toteam': 14561, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14561, 'area': 2}","{'weight_score': 3, 'toteam': 14561, 'weight_num': 0}",2.0
444,20050126,14552,5.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': 4, 'toteam': 14566, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14566, 'area': 1}","{'weight_score': 7, 'toteam': 14566, 'weight_num': 1}",1.0
445,20050126,14556,7.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -1, 'toteam': 14557, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14557, 'area': 1}","{'weight_score': -5, 'toteam': 14557, 'weight_num': 0}",1.0
446,20050126,14557,6.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 1, 'toteam': 14556, 'weight_num': 0}","{'pre': 0, 'weight_goal': -2, 'toteam': 14556, 'area': 2}","{'weight_score': 5, 'toteam': 14556, 'weight_num': 0}",1.0
447,20050126,14561,7.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 13, 'toteam': 14546, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14546, 'area': 1}","{'weight_score': -3, 'toteam': 14546, 'weight_num': 0}",1.0
448,20050126,14564,9.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -5, 'toteam': 14517, 'weight_num': 0}","{'pre': 0, 'weight_goal': 2, 'toteam': 14517, 'area': 1}","{'weight_score': 12, 'toteam': 14517, 'weight_num': 0}",1.0
449,20050126,14566,4.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': -4, 'toteam': 14552, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14552, 'area': 2}","{'weight_score': -7, 'toteam': 14552, 'weight_num': -1}",1.0
450,20050126,14573,4.0,"{'win': 0, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -6, 'toteam': 14640, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14640, 'area': 2}","{'weight_score': -8, 'toteam': 14640, 'weight_num': 0}",1.0
451,20050126,14584,3.0,"{'win': 0, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -10, 'toteam': 14374, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14374, 'area': 2}","{'weight_score': -7, 'toteam': 14374, 'weight_num': 0}",1.0
452,20050126,14629,7.0,"{'win': 1, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 4, 'toteam': 14437, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14437, 'area': 2}","{'weight_score': -7, 'toteam': 14437, 'weight_num': 1}",1.0
453,20050126,14640,3.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 6, 'toteam': 14573, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14573, 'area': 1}","{'weight_score': 8, 'toteam': 14573, 'weight_num': 0}",1.0
454,20050127,14547,7.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': -19, 'toteam': 14559, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14559, 'area': 1}","{'weight_score': 4, 'toteam': 14559, 'weight_num': 0}",1.0
455,20050127,14559,11.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",2.0,"{'pre': 0, 'weight_score': 19, 'toteam': 14547, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14547, 'area': 2}","{'weight_score': -4, 'toteam': 14547, 'weight_num': 0}",1.0
456,20050129,14374,9.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 6, 'toteam': 14566, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14566, 'area': 2}","{'weight_score': 12, 'toteam': 14566, 'weight_num': 1}",1.0
457,20050129,14546,6.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -10, 'toteam': 14556, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14556, 'area': 1}","{'weight_score': 11, 'toteam': 14556, 'weight_num': 0}",1.0
458,20050129,14551,3.0,"{'win': 1, 'area': 2}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 6, 'toteam': 14573, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14573, 'area': 1}","{'weight_score': 6, 'toteam': 14573, 'weight_num': 0}",1.0
459,20050129,14552,7.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': -6, 'toteam': 14629, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14629, 'area': 2}","{'weight_score': 9, 'toteam': 14629, 'weight_num': 0}",1.0
460,20050129,14556,6.0,"{'win': 0, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 10, 'toteam': 14546, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14546, 'area': 2}","{'weight_score': -11, 'toteam': 14546, 'weight_num': 0}",1.0
461,20050129,14564,11.0,"{'win': 3, 'area': 1}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 4, 'toteam': 14584, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14584, 'area': 2}","{'weight_score': 7, 'toteam': 14584, 'weight_num': 0}",1.0
462,20050129,14566,4.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 1}",1.0,"{'pre': 0, 'weight_score': -6, 'toteam': 14374, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14374, 'area': 1}","{'weight_score': -12, 'toteam': 14374, 'weight_num': -1}",1.0
463,20050129,14573,6.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -6, 'toteam': 14551, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14551, 'area': 2}","{'weight_score': -6, 'toteam': 14551, 'weight_num': 0}",1.0
464,20050129,14584,3.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -4, 'toteam': 14564, 'weight_num': 0}","{'pre': 0, 'weight_goal': 0, 'toteam': 14564, 'area': 1}","{'weight_score': -7, 'toteam': 14564, 'weight_num': 0}",1.0
465,20050129,14629,7.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 6, 'toteam': 14552, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14552, 'area': 1}","{'weight_score': -9, 'toteam': 14552, 'weight_num': 0}",1.0
466,20050130,14517,5.0,"{'win': 1, 'area': 2}",1.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': 4, 'toteam': 14547, 'weight_num': 0}","{'pre': 0, 'weight_goal': -1, 'toteam': 14547, 'area': 1}","{'weight_score': -11, 'toteam': 14547, 'weight_num': 0}",1.0
467,20050130,14547,9.0,"{'win': 3, 'area': 1}",2.0,"{'pre': 0, 'mayorstatus': 3}",1.0,"{'pre': 0, 'weight_score': -4, 'toteam': 14517, 'weight_num': 0}","{'pre': 0, 'weight_goal': 1, 'toteam': 14517, 'area': 2}","{'weight_score': 11, 'toteam': 14517, 'weight_num': 0}",1.0
